ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-30,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62010,0,58550,Factory to port,False,,WZ1DB0G07RW066123,Checkered Flag Toyota,VA
2024-06-01,2024,3.0 Premium RWD,Absolute Zero,58550,60910,1695,60245,Factory to port,True,DealerHold,WZ1DB0G07RW066137,Anderson Toyota,AZ
2024-06-05,2024,3.0 Premium RWD,Nocturnal,58550,61524,0,58550,Factory to port,True,DealerHold,WZ1DB0G07RW066154,I-5 Toyota,WA
2024-05-30,2024,3.0 RWD,Renaissance Red 2.0,55400,60445,0,55400,Factory to port,True,DealerHold,WZ1DB0G07RW066168,Romano Toyota,NY
2024-05-20,2024,3.0 Premium RWD,Stratosphere,58550,62864,0,58550,Factory to port,False,Available,WZ1DB0G07RW066221,Toyota Chula Vista,CA
2024-05-30,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,60950,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW066252,Bobby Rahal Toyota,PA
2024-08-05,2024,3.0 Premium RWD,Absolute Zero,58550,62269,0,58550,Factory to port,True,DealerHold,WZ1DB0G07RW066302,Szott M-59 Toyota,MI
2024-08-12,2024,3.0 Premium RWD,Stratosphere,58550,61410,1978,60528,Factory to port,False,,WZ1DB0G07RW066364,Chuck Hutton Toyota,TN
2024-06-28,2024,3.0 Premium RWD,Nocturnal,58550,61765,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW066445,Olathe Toyota,KS
2024-06-18,2024,3.0 RWD,Stratosphere,55400,60980,0,55400,Factory to port,False,DealerHold,WZ1DB0G07RW066543,Dolan Toyota,NV
2024-05-28,2024,3.0 Premium RWD,Nocturnal,58550,61830,0,58550,Factory to port,False,,WZ1DB0G07RW066610,Temecula Valley Toyota,CA
2024-04-07,2024,45th Anniversary Edition RWD,Mikan Blast,64375,65535,0,64375,Factory to port,False,DealerHold,WZ1DB0G08RW064154,Lithia Toyota of Redding,CA
2024-03-04,2024,45th Anniversary Edition RWD,Absolute Zero,64375,66560,0,64375,At dealer,False,Available,WZ1DB0G08RW064395,Penn Toyota,NY
2024-03-22T00:00:00.000Z,2024,3.0 Premium RWD,Nocturnal,58550,62704,1195,59745,At dealer,True,Available,WZ1DB0G08RW065157,Freeman Toyota,TX
2024-04-13,2024,3.0 Premium RWD,Nocturnal,58550,61830,0,58550,Port to dealer,True,DealerHold,WZ1DB0G08RW065319,Toyota of Poway,CA
2024-05-09,2024,3.0 RWD,Renaissance Red 2.0,55400,60380,0,55400,Port to dealer,False,DealerHold,WZ1DB0G08RW065448,Toyota of Gladstone,OR
2024-04-10T00:00:00.000Z,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62704,0,58550,Factory to port,True,Available,WZ1DB0G08RW065501,Family Toyota of Burleson,TX
2024-03-30,2024,3.0 Premium RWD,Nocturnal,58550,61875,0,58550,At dealer,False,,WZ1DB0G08RW065532,Toyota of Glendale,CA
2024-04-02,2024,3.0 Premium RWD,Absolute Zero,58550,59755,0,58550,Port to dealer,False,DealerHold,WZ1DB0G08RW065546,Toyota Walnut Creek,CA
2024-06-20,2024,3.0 Premium RWD,Stratosphere,58550,62190,0,58550,Factory to port,True,,WZ1DB0G08RW065577,Toyota of Des Moines,IA
2024-04-24,2024,3.0 RWD,Absolute Zero,55400,57595,0,55400,Factory to port,False,,WZ1DB0G08RW065580,Smithtown Toyota,NY
2024-05-02,2024,3.0 RWD,Stratosphere,55400,56920,0,55400,Factory to port,False,DealerHold,WZ1DB0G08RW065594,Peterson Toyota,ID
2024-04-25,2024,3.0 Premium RWD,Nocturnal,58550,61830,0,58550,Factory to port,False,,WZ1DB0G08RW065613,Hillside Toyota,NY
Unknown,2024,3.0 Premium RWD,Absolute Zero,58550,62704,6875,65425,Factory to port,True,Available,WZ1DB0G08RW065675,Red McCombs Toyota,TX
2024-04-24,2024,3.0 Premium RWD,Nocturnal,58550,60840,0,58550,Factory to port,False,,WZ1DB0G08RW065756,Conicelli Toyota of Springfield,PA
2024-06-30,2024,3.0 Premium RWD,Nocturnal,58550,61765,0,58550,Factory to port,True,DealerHold,WZ1DB0G08RW065787,Kenny Kent Toyota,IN
2024-05-20,2024,3.0 Premium RWD,Nocturnal,58550,62015,0,58550,Factory to port,False,DealerHold,WZ1DB0G08RW065790,Toyota of Massapequa,NY
2024-04-16,2024,45th Anniversary Edition RWD,Mikan Blast,65275,66884,0,65275,Factory to port,False,,WZ1DB0G08RW065837,Santa Margarita Toyota,CA
2024-04-16,2024,45th Anniversary Edition RWD,Mikan Blast,65275,67530,0,65275,Factory to port,False,DealerHold,WZ1DB0G08RW065840,AutoNation Toyota Hayward,CA
2024-04-17,2024,45th Anniversary Edition RWD,Absolute Zero,65275,67894,0,65275,Factory to port,False,,WZ1DB0G08RW065871,Toyota of Escondido,CA
2024-05-21,2024,3.0 RWD,Nocturnal,55400,60445,0,55400,Factory to port,False,DealerHold,WZ1DB0G08RW066017,Right Toyota,AZ
2024-07-10,2024,3.0 Premium RWD,Absolute Zero,58550,61120,1978,60528,Factory to port,False,,WZ1DB0G08RW066082,Chuck Hutton Toyota,TN
2024-05-30,2024,3.0 Premium RWD,Nocturnal,58550,61344,0,58550,Factory to port,False,DealerHold,WZ1DB0G08RW066115,Toyota of Scranton,PA
2024-05-07,2024,3.0 RWD,Renaissance Red 2.0,55400,60750,0,55400,Factory to port,False,,WZ1DB0G08RW066213,Toyota of North Hollywood,CA
2024-05-04,2024,3.0 Premium RWD,Absolute Zero,58550,62364,4990,63540,Factory to port,True,DealerHold,WZ1DB0G08RW066230,Toyota Carlsbad,CA
2024-06-04,2024,3.0 Premium RWD,Nocturnal,58550,61765,0,58550,Factory to port,False,Available,WZ1DB0G08RW066244,AutoNation Toyota Arapahoe,CO
2024-06-08,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62379,0,58550,Factory to port,False,,WZ1DB0G08RW066289,Brewer Airport Toyota,PA
2024-06-18,2024,3.0 Premium RWD,Absolute Zero,58550,61765,0,58550,Factory to port,True,Available,WZ1DB0G08RW066339,Lithia Toyota of Klamath Falls,OR
Unknown,2024,3.0 RWD,Stratosphere,55400,57910,0,55400,Factory to port,False,,WZ1DB0G08RW066342,Hometown Toyota,OR
2024-05-19,2024,3.0 Premium RWD,Absolute Zero,58550,61940,0,58550,Factory to port,False,,WZ1DB0G08RW066437,Toyota of Glendale,CA
2024-08-02,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62549,0,58550,Factory to port,False,DealerHold,WZ1DB0G08RW066485,Wyatt Johnson Toyota,TN
2024-07-31,2024,3.0 Premium RWD,Nocturnal,58550,61409,0,58550,Factory to port,False,,WZ1DB0G08RW066499,Toyota of Boardman,OH
2024-08-09,2024,3.0 Premium RWD,Absolute Zero,58550,60840,0,58550,Factory to port,False,DealerHold,WZ1DB0G08RW066664,Oxmoor Toyota,KY
2024-03-30,2024,45th Anniversary Edition RWD,Absolute Zero,64375,66485,6112,70487,Port to dealer,True,DealerHold,WZ1DB0G09RW064132,Norm Reeves Toyota San Diego,CA
2024-03-22T00:00:00.000Z,2024,3.0 Premium RWD,Absolute Zero,58550,62050,8995,67545,At dealer,False,Available,WZ1DB0G09RW064681,Sterling McCall Toyota,TX
2024-04-27,2024,45th Anniversary Edition RWD,Mikan Blast,64375,66079,0,64375,Port to dealer,True,,WZ1DB0G09RW064695,Baxter Toyota of La Vista,NE
Unknown,2024,45th Anniversary Edition RWD,Absolute Zero,65275,67869,0,65275,At dealer,True,DealerHold,WZ1DB0G09RW064860,Supreme Toyota of Hammond,LA
2024-04-24,2024,45th Anniversary Edition RWD,Mikan Blast,65275,67295,1595,66870,Factory to port,False,Available,WZ1DB0G09RW065037,Findlay Toyota,NV
