Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Limited FWD,Predawn Gray Mica,49945,54383,0,49945,Port to dealer,False,Available,5TDZRKEC0RS200589,Toyota of Orange,CA
2024,Limited FWD,Wind Chill Pearl,49945,55258,0,49945,Factory to port,True,Available,5TDZRKEC1RS12M154,Toyota of Cedar Park,TX
2024,Limited FWD,Midnight Black Metallic,49945,52604,1595,51540,Factory to port,True,,5TDZRKEC1RS14C609,Findlay Toyota,NV
2024,Limited FWD,Wind Chill Pearl,49945,53820,0,49945,Factory to port,False,,5TDZRKEC1RS14D145,Sunny King Toyota,AL
2024,Limited FWD,Predawn Gray Mica,49945,52638,0,49945,Factory to port,False,Available,5TDZRKEC1RS15D478,AutoNation Toyota Pinellas Park,FL
2024,Limited FWD,Celestial Silver Metallic,49945,53883,0,49945,Factory to port,False,Available,5TDZRKEC1RS15D576,Vann York Toyota,NC
2024,Limited FWD,Wind Chill Pearl,49945,53121,0,49945,Factory to port,False,DealerHold,5TDZRKEC1RS15E131,Earl Stewart Toyota of North Palm Beach,FL
2024,Limited FWD,Wind Chill Pearl,49945,53142,0,49945,Factory to port,False,Available,5TDZRKEC1RS16D654,Bill Penney Toyota,AL
2024,Limited FWD,Wind Chill Pearl,49945,53122,0,49945,Factory to port,False,Available,5TDZRKEC1RS17C984,Hendrick Toyota North Charleston,SC
2024,Limited FWD,Ruby Flare Pearl,49445,54582,1298,50743,At dealer,False,Available,5TDZRKEC1RS181602,Tegeler Toyota,TX
2024,Limited FWD,Midnight Black Metallic,49945,54044,0,49945,Port to dealer,False,,5TDZRKEC1RS198786,AutoNation Toyota Cerritos,CA
2024,Limited FWD,Predawn Gray Mica,49945,54728,0,49945,Port to dealer,False,Available,5TDZRKEC1RS199551,Wondries Toyota,CA
2024,Limited FWD,Wind Chill Pearl,49945,53021,0,49945,At dealer,False,Available,5TDZRKEC1RS199758,North Georgia Toyota,GA
2024,Limited FWD,Wind Chill Pearl,49945,55218,0,49945,Port to dealer,False,Available,5TDZRKEC1RS200021,Mojave Toyota of Barstow,CA
2024,Limited FWD,Wind Chill Pearl,49945,54300,1995,51940,Port to dealer,False,Available,5TDZRKEC1RS200293,Cabe Toyota Long Beach,CA
2024,Limited FWD,Cypress,49945,53874,0,49945,Factory to port,False,DealerHold,5TDZRKEC1RS200309,Don McGill Toyota of Katy,TX
2024,Limited FWD,Wind Chill Pearl,49945,53122,0,49945,Factory to port,False,DealerHold,5TDZRKEC2RS12L742,Gettel Toyota of Bradenton,FL
2024,Limited FWD,Predawn Gray Mica,49945,54434,0,49945,Factory to port,False,,5TDZRKEC2RS12M714,Claremont Toyota,CA
2024,Limited FWD,Wind Chill Pearl,49945,55361,0,49945,Factory to port,False,Available,5TDZRKEC2RS13M868,Serra Toyota of Decatur,AL
2024,Limited FWD,Wind Chill Pearl,49945,54568,0,49945,Factory to port,False,,5TDZRKEC2RS16C805,Milton Ruben Toyota of Augusta,GA
2024,Limited FWD,Wind Chill Pearl,49945,56703,0,49945,Factory to port,False,,5TDZRKEC2RS16D288,Beaver Toyota of Cumming,GA
2024,Limited FWD,Wind Chill Pearl,49945,53441,0,49945,Factory to port,False,Available,5TDZRKEC2RS17C671,Toyota of Deerfield Beach,FL
2024,Limited FWD,Blueprint,49945,53715,1895,51840,At dealer,False,Available,5TDZRKEC2RS194598,Central Toyota,AR
2024,Limited FWD,Celestial Silver Metallic,49945,54019,0,49945,At dealer,False,Available,5TDZRKEC2RS198070,Toyota of Downtown LA,CA
2024,Limited FWD,Blueprint,49945,53170,0,49945,Factory to port,True,Available,5TDZRKEC2RS200271,Toyota of Slidell,LA
2024,Limited FWD,Wind Chill Pearl,49945,54568,0,49945,Factory to port,False,Available,5TDZRKEC3RS11O993,Bob Tyler Toyota,FL
2024,Limited FWD,Blueprint,49945,56248,0,49945,Factory to port,True,Available,5TDZRKEC3RS12M673,Toyota of Cedar Park,TX
2024,Limited FWD,Wind Chill Pearl,49945,54888,0,49945,Factory to port,True,,5TDZRKEC3RS13M362,South Bay Toyota,CA
2024,Limited FWD,Predawn Gray Mica,49945,51490,0,49945,Factory to port,False,Available,5TDZRKEC3RS16C747,Hendrick Toyota Apex,NC
2024,Limited FWD,Predawn Gray Mica,49945,52604,0,49945,Factory to port,False,,5TDZRKEC3RS17C808,Sierra Toyota,AZ
2024,Limited FWD,Celestial Silver Metallic,49945,52949,553,50498,Factory to port,False,,5TDZRKEC3RS18C772,David Wilson's Toyota of Las Vegas,NV
2024,Limited FWD,Blueprint,49945,53874,0,49945,At dealer,False,Available,5TDZRKEC3RS198045,Bruner Toyota,TX
2024,Limited FWD,Blueprint,49945,53162,0,49945,At dealer,False,Available,5TDZRKEC3RS198336,Gene Messer Toyota,TX
2024,Limited FWD,Celestial Silver Metallic,49945,53950,0,49945,At dealer,False,DealerHold,5TDZRKEC3RS198417,Findlay Toyota Prescott,AZ
2024,Limited FWD,Wind Chill Pearl,49945,56414,0,49945,At dealer,True,DealerHold,5TDZRKEC3RS198711,Family Toyota of Arlington,TX
2024,Limited FWD,Predawn Gray Mica,49945,52343,0,49945,Port to dealer,False,DealerHold,5TDZRKEC3RS198806,Big Two Toyota of Chandler,AZ
2024,Limited FWD,Predawn Gray Mica,49945,53515,0,49945,Factory to port,False,,5TDZRKEC4RS12L645,South Coast Toyota,CA
2024,Limited FWD,Wind Chill Pearl,49945,53905,0,49945,Factory to port,True,DealerHold,5TDZRKEC4RS12M844,Cherokee County Toyota,GA
2024,Limited FWD,Wind Chill Pearl,49945,55038,1793,51738,Factory to port,False,,5TDZRKEC4RS13L804,DCH Toyota of Oxnard,CA
2024,Limited FWD,Celestial Silver Metallic,49945,55380,0,49945,Factory to port,False,Available,5TDZRKEC4RS14D415,Mike Johnson's Hickory Toyota,NC
2024,Limited FWD,Wind Chill Pearl,49945,52938,0,49945,Factory to port,False,Available,5TDZRKEC4RS15E060,Bell Road Toyota,AZ
2024,Limited FWD,Wind Chill Pearl,49945,52863,0,49945,Factory to port,False,Available,5TDZRKEC4RS16D146,Mike Erdman Toyota,FL
2024,Limited FWD,Midnight Black Metallic,49945,54458,0,49945,Port to dealer,False,,5TDZRKEC4RS199270,Hamer Toyota,CA
2024,Limited FWD,Predawn Gray Mica,49945,52108,0,49945,Port to dealer,False,DealerHold,5TDZRKEC4RS199284,Four Stars Toyota,OK
2024,Limited FWD,Predawn Gray Mica,49945,54074,1495,51440,Factory to port,True,DealerHold,5TDZRKEC4RS199429,Sterling McCall Toyota,TX
2024,Limited FWD,Wind Chill Pearl,49945,54817,0,49945,Factory to port,True,DealerHold,5TDZRKEC4RS200448,Family Toyota of Arlington,TX
2024,Limited FWD,Wind Chill Pearl,49945,54444,0,49945,Port to dealer,False,DealerHold,5TDZRKEC4RS200742,Temecula Valley Toyota,CA
2024,Limited FWD,Wind Chill Pearl,49945,54813,0,49945,Factory to port,False,,5TDZRKEC5RS12M643,Santa Margarita Toyota,CA
2024,Limited FWD,Predawn Gray Mica,49945,53330,0,49945,Factory to port,True,DealerHold,5TDZRKEC5RS12M819,Groove Toyota,CO
2024,Limited FWD,Wind Chill Pearl,49945,53820,0,49945,Factory to port,False,DealerHold,5TDZRKEC5RS13L729,Germain Toyota of Naples,FL
2024,Limited FWD,Ruby Flare Pearl,49945,53492,0,49945,Factory to port,False,Available,5TDZRKEC5RS14D021,Central Florida Toyota,FL
2024,Limited FWD,Wind Chill Pearl,49945,56234,0,49945,Factory to port,False,Available,5TDZRKEC5RS17D524,Griffin Toyota,NC
2024,Limited FWD,Wind Chill Pearl,49945,52942,0,49945,Factory to port,False,Available,5TDZRKEC5RS17D569,Clearwater Toyota,FL
2024,Limited FWD,Wind Chill Pearl,49945,54319,0,49945,Factory to port,False,,5TDZRKEC5RS17D698,Hendrick Toyota Wilmington,NC
2024,Limited FWD,Celestial Silver Metallic,49945,52244,1595,51540,Port to dealer,False,,5TDZRKEC5RS199732,Findlay Toyota,NV
2024,Limited FWD,Ruby Flare Pearl,49945,54499,0,49945,Factory to port,False,DealerHold,5TDZRKEC6RS12L971,Toyota of Denton,TX
2024,Limited FWD,Celestial Silver Metallic,49945,54089,0,49945,Factory to port,False,,5TDZRKEC6RS13M842,Claremont Toyota,CA
2024,Limited FWD,Midnight Black Metallic,49945,52405,0,49945,Factory to port,False,DealerHold,5TDZRKEC6RS15D797,Smart Toyota of Quad Cities,IA
2024,Limited FWD,Wind Chill Pearl,49945,53820,0,49945,Factory to port,False,Available,5TDZRKEC6RS16C838,Toyota of Dothan,AL
2024,Limited FWD,Wind Chill Pearl,49945,54089,0,49945,Factory to port,False,Available,5TDZRKEC6RS17D581,Stokes Toyota Beaufort,SC
2024,Limited FWD,Wind Chill Pearl,49945,54299,3680,53625,At dealer,False,Available,5TDZRKEC6RS197245,Fred Haas Toyota Country,TX
2024,Limited FWD,Wind Chill Pearl,49945,52344,0,49945,Factory to port,False,DealerHold,5TDZRKEC6RS197701,Toyota of Deerfield Beach,FL
2024,Limited FWD,Predawn Gray Mica,49945,54613,3990,53935,At dealer,True,DealerHold,5TDZRKEC6RS198234,Toyota Carlsbad,CA
2024,Limited FWD,Celestial Silver Metallic,49945,54533,0,49945,Port to dealer,False,Available,5TDZRKEC6RS198282,Toyota of Glendale,CA
2024,Limited FWD,Midnight Black Metallic,49945,53585,0,49945,Port to dealer,True,DealerHold,5TDZRKEC6RS199660,Toyota of Santa Maria,CA
2024,Limited FWD,Wind Chill Pearl,49945,55153,0,49945,Port to dealer,False,Available,5TDZRKEC6RS199786,Moss Bros. Toyota,CA
2024,Limited FWD,Wind Chill Pearl,49945,54224,1894,51839,Factory to port,False,DealerHold,5TDZRKEC6RS199996,Team Toyota,LA
2024,Limited FWD,Wind Chill Pearl,49945,51915,0,49945,Factory to port,False,DealerHold,5TDZRKEC7RS12M157,Village Cadillac-Toyota,FL
2024,Limited FWD,Wind Chill Pearl,49945,54444,1595,51540,Factory to port,True,,5TDZRKEC7RS12M286,Findlay Toyota,NV
2024,Limited FWD,Wind Chill Pearl,49945,54783,0,49945,Factory to port,False,DealerHold,5TDZRKEC7RS13M431,Ed Morse Delray Toyota,FL
2024,Limited FWD,Cypress,49945,53475,1599,51544,At dealer,False,DealerHold,5TDZRKEC7RS197769,Fowler Toyota,OK
2024,Limited FWD,Predawn Gray Mica,49945,53864,3672,53617,Port to dealer,False,DealerHold,5TDZRKEC7RS200119,AutoNation Toyota Buena Park,CA
2024,Limited FWD,Wind Chill Pearl,49945,54859,0,49945,Factory to port,False,,5TDZRKEC8RS12M295,Claremont Toyota,CA
2024,Limited FWD,Predawn Gray Mica,49945,54728,2494,52439,Factory to port,False,,5TDZRKEC8RS12M765,Envision Toyota of West Covina,CA
2024,Limited FWD,Midnight Black Metallic,49945,51675,2795,52740,Factory to port,False,,5TDZRKEC8RS13M437,Berge Toyota,AZ
2024,Limited FWD,Predawn Gray Mica,49945,53013,2196,52141,Factory to port,False,,5TDZRKEC8RS13M860,AutoNation Toyota Las Vegas,NV
2024,Limited FWD,Wind Chill Pearl,49945,52863,0,49945,Factory to port,False,Available,5TDZRKEC8RS16D327,West Kendall Toyota,FL
2024,Limited FWD,Celestial Silver Metallic,49945,52438,0,49945,Factory to port,False,Available,5TDZRKEC8RS16D568,Mike Erdman Toyota,FL
2024,Limited FWD,Celestial Silver Metallic,49945,53714,0,49945,Factory to port,False,DealerHold,5TDZRKEC8RS16D795,World Toyota,GA
2024,Limited FWD,Wind Chill Pearl,49945,53294,553,50498,Factory to port,False,,5TDZRKEC8RS17D503,David Wilson's Toyota of Las Vegas,NV
2024,Limited FWD,Ruby Flare Pearl,49945,54000,0,49945,At dealer,True,DealerHold,5TDZRKEC8RS196226,Vandergriff Toyota,TX
2024,Limited FWD,Wind Chill Pearl,49945,55038,3990,53935,At dealer,False,DealerHold,5TDZRKEC8RS198123,Toyota Carlsbad,CA
2024,Limited FWD,Wind Chill Pearl,49945,53421,0,49945,At dealer,False,Available,5TDZRKEC8RS198137,Key West Toyota,FL
2024,Limited FWD,Midnight Black Metallic,49945,53874,0,49945,At dealer,False,Available,5TDZRKEC8RS198316,Carl Hogan Toyota,MS
2024,Limited FWD,Blueprint,49945,52947,3000,52945,At dealer,True,Available,5TDZRKEC8RS198624,San Marcos Toyota,TX
2024,Limited FWD,Wind Chill Pearl,49945,54434,0,49945,Factory to port,True,,5TDZRKEC9RS12M144,South Bay Toyota,CA
2024,Limited FWD,Ruby Flare Pearl,49945,53145,0,49945,Factory to port,True,,5TDZRKEC9RS12M760,Toyota of Des Moines,IA
2024,Limited FWD,Midnight Black Metallic,49945,54363,0,49945,Factory to port,False,DealerHold,5TDZRKEC9RS15E099,AutoNation Toyota Mall of Georgia,GA
2024,Limited FWD,Wind Chill Pearl,49945,54070,0,49945,Factory to port,False,Available,5TDZRKEC9RS15E345,Mike Johnson's Hickory Toyota,NC
2024,Limited FWD,Predawn Gray Mica,49945,51490,0,49945,Factory to port,False,Available,5TDZRKEC9RS15E443,Town & Country Toyota,NC
2024,Limited FWD,Cypress,49945,52697,0,49945,Factory to port,False,Available,5TDZRKEC9RS16D255,Modern Toyota,NC
2024,Limited FWD,Wind Chill Pearl,49945,52100,0,49945,Factory to port,False,Available,5TDZRKEC9RS16D286,AutoNation Toyota Arapahoe,CO
2024,Limited FWD,Wind Chill Pearl,49945,53480,0,49945,Factory to port,True,,5TDZRKEC9RS17D834,Toyota of Des Moines,IA
2024,Limited FWD,Wind Chill Pearl,49945,54225,0,49945,At dealer,False,DealerHold,5TDZRKEC9RS197949,Peterson Toyota,ID
2024,Limited FWD,Wind Chill Pearl,49945,53484,0,49945,Port to dealer,False,DealerHold,5TDZRKEC9RS198311,Baxter Toyota of Lincoln,NE
2024,Limited FWD,Predawn Gray Mica,49945,52183,0,49945,At dealer,False,DealerHold,5TDZRKEC9RS198986,Four Stars Toyota,OK
2024,Limited FWD,Sunset Bronze Mica,49945,54074,1495,51440,At dealer,True,DealerHold,5TDZRKEC9RS199135,Sterling McCall Toyota,TX
2024,Limited FWD,Sunset Bronze Mica,49945,54333,0,49945,Factory to port,True,Available,5TDZRKEC9RS199264,Don McGill Toyota of Katy,TX
2024,Limited FWD,Celestial Silver Metallic,49945,54383,0,49945,Port to dealer,False,DealerHold,5TDZRKEC9RS199944,Manhattan Beach Toyota,CA
2024,Limited FWD,Wind Chill Pearl,49945,53940,0,49945,Port to dealer,False,Available,5TDZRKEC9RS200283,Beach Cities Toyota Westminster,CA
2024,Limited FWD,Wind Chill Pearl,49945,54612,0,49945,Factory to port,True,DealerHold,5TDZRKEC9RS200767,Fred Haas Toyota World,TX
2024,Limited FWD,Wind Chill Pearl,49945,54365,1390,51335,Factory to port,True,,5TDZRKECXRS12M895,Toyota of Redlands,CA
2024,Limited FWD,Wind Chill Pearl,49945,54758,0,49945,Factory to port,False,DealerHold,5TDZRKECXRS13M004,Toyota of Denton,TX
2024,Limited FWD,Wind Chill Pearl,49945,54215,0,49945,Factory to port,True,DealerHold,5TDZRKECXRS13M309,Toyota of Poway,CA
2024,Limited FWD,Wind Chill Pearl,49945,52310,0,49945,Factory to port,False,DealerHold,5TDZRKECXRS14D001,AutoNation Toyota Tempe,AZ
2024,Limited FWD,Predawn Gray Mica,49945,53634,0,49945,Factory to port,False,Available,5TDZRKECXRS15D981,Doral Toyota,FL
2024,Limited FWD,Ruby Flare Pearl,49945,53552,0,49945,At dealer,False,Available,5TDZRKECXRS196891,Bruner Toyota,TX
2024,Limited FWD,Wind Chill Pearl,49945,53421,0,49945,At dealer,False,Available,5TDZRKECXRS198317,Peter Boulware Toyota,FL
2024,Limited FWD,Celestial Silver Metallic,49945,54045,0,49945,Port to dealer,False,,5TDZRKECXRS199273,Centennial Toyota,NV
2024,Limited FWD,Celestial Silver Metallic,49945,54458,0,49945,Port to dealer,False,Available,5TDZRKECXRS200244,Keyes Toyota,CA
2024,Limited FWD,Celestial Silver Metallic,49945,54020,0,49945,Port to dealer,False,,5TDZRKECXRS200728,Toyota of Lompoc,CA
2024,Limited FWD,Predawn Gray Mica,49945,54154,0,49945,Port to dealer,False,,5TDZRKECXRS200759,South Bay Toyota,CA
2024,Limited AWD,Celestial Silver Metallic,51945,54874,0,51945,At dealer,False,DealerHold,5TDZSKFC0RS125654,Corwin Toyota,ND
2024,Limited AWD,Wind Chill Pearl,51945,57016,1298,53243,At dealer,False,Available,5TDZSKFC0RS125685,Tegeler Toyota,TX
2024,Limited AWD,Midnight Black Metallic,51945,54863,0,51945,Port to dealer,False,Available,5TDZSKFC0RS126299,Kendall Toyota,OR
2024,Limited AWD,Wind Chill Pearl,51945,56838,1995,53940,Port to dealer,True,DealerHold,5TDZSKFC0RS126478,Toyota Carlsbad,CA
2024,Limited AWD,Midnight Black Metallic,51945,56923,4293,56238,At dealer,False,Available,5TDZSKFC0RS126531,AutoNation Toyota Irvine,CA
2024,Limited AWD,Wind Chill Pearl,51945,54558,0,51945,Port to dealer,False,DealerHold,5TDZSKFC0RS127291,Manhattan Beach Toyota,CA
2024,Limited AWD,Cypress,51945,55605,0,51945,Port to dealer,False,Available,5TDZSKFC0RS127338,Millennium Toyota,NY
2024,Limited AWD,Midnight Black Metallic,51945,56164,0,51945,Port to dealer,False,DealerHold,5TDZSKFC0RS127713,Jay Wolfe Toyota,MO
2024,Limited AWD,Wind Chill Pearl,51945,54558,0,51945,Port to dealer,True,,5TDZSKFC0RS127825,South Bay Toyota,CA
2024,Limited AWD,Blueprint,51945,56420,0,51945,Port to dealer,False,DealerHold,5TDZSKFC0RS128179,Ciocca Toyota of Williamsport,PA
2024,Limited AWD,Predawn Gray Mica,51945,53969,0,51945,Port to dealer,False,DealerHold,5TDZSKFC0RS128263,Toyota of Downtown LA,CA
2024,Limited AWD,Predawn Gray Mica,51945,54549,0,51945,Port to dealer,True,DealerHold,5TDZSKFC0RS128277,Toyota of Puyallup,WA
2024,Limited AWD,Blueprint,51945,55320,107,52052,Port to dealer,False,,5TDZSKFC0RS128294,Curry Toyota,NY
2024,Limited AWD,Predawn Gray Mica,51945,53725,0,51945,Factory to port,False,,5TDZSKFC0RS12M584,South Coast Toyota,CA
2024,Limited AWD,Wind Chill Pearl,51945,54675,0,51945,Factory to port,True,Available,5TDZSKFC0RS12N038,Toyota of Des Moines,IA
2024,Limited AWD,Wind Chill Pearl,51945,58273,2995,54940,Factory to port,True,DealerHold,5TDZSKFC0RS13M497,Jim Norton Toyota of Oklahoma City,OK
2024,Limited AWD,Blueprint,51945,54314,0,51945,Factory to port,False,,5TDZSKFC0RS14C801,Toyota of Morristown,NJ
2024,Limited AWD,Blueprint,51945,53625,0,51945,Factory to port,False,DealerHold,5TDZSKFC0RS14C913,Interstate Toyota,NY
2024,Limited AWD,Midnight Black Metallic,51945,54439,2190,54135,Factory to port,False,,5TDZSKFC0RS14D379,Sansone Toyota,NJ
2024,Limited AWD,Wind Chill Pearl,51945,54609,4678,56623,Factory to port,False,,5TDZSKFC0RS14D401,Toyota of Huntington Beach,CA
2024,Limited AWD,Blueprint,51945,53900,0,51945,Factory to port,False,DealerHold,5TDZSKFC0RS15D846,Steet Toyota of Johnstown-Gloversville,NY
2024,Limited AWD,Midnight Black Metallic,51945,54129,0,51945,Factory to port,False,,5TDZSKFC0RS15E348,Johnstons Toyota,NY
2024,Limited AWD,Midnight Black Metallic,51945,56354,0,51945,Factory to port,False,DealerHold,5TDZSKFC0RS16D096,Paul Miller Toyota of West Caldwell,NJ
2024,Limited AWD,Predawn Gray Mica,51945,54664,0,51945,Factory to port,False,DealerHold,5TDZSKFC0RS16D406,Bighorn Toyota,CO
2024,Limited AWD,Wind Chill Pearl,51945,55559,0,51945,Factory to port,False,,5TDZSKFC0RS17C669,Butte Toyota,MT
2024,Limited AWD,Blueprint,51945,55938,1995,53940,Factory to port,False,DealerHold,5TDZSKFC0RS17C722,Fort's Toyota of Pekin,IL
2024,Limited AWD,Predawn Gray Mica,51945,56679,0,51945,Factory to port,False,,5TDZSKFC0RS17C879,Monken Toyota of Mt. Vernon,IL
2024,Limited AWD,Midnight Black Metallic,51945,55949,0,51945,Factory to port,False,,5TDZSKFC0RS17D062,Baxter Toyota of Lincoln,NE
2024,Limited AWD,Cypress,51945,54100,0,51945,Port to dealer,False,DealerHold,5TDZSKFC1RS126697,Capitol Toyota of Salem,OR
2024,Limited AWD,Wind Chill Pearl,51945,58014,6895,58840,At dealer,True,Available,5TDZSKFC1RS126747,Don McGill Toyota,TX
2024,Limited AWD,Wind Chill Pearl,51945,55880,0,51945,Port to dealer,False,DealerHold,5TDZSKFC1RS126909,New Rochelle Toyota,NY
2024,Limited AWD,Wind Chill Pearl,51945,54525,0,51945,Port to dealer,False,DealerHold,5TDZSKFC1RS126957,Capitol Toyota of Salem,OR
2024,Limited AWD,Wind Chill Pearl,51945,56710,0,51945,Port to dealer,True,DealerHold,5TDZSKFC1RS126988,Dolan Toyota,NV
2024,Limited AWD,Midnight Black Metallic,51945,55899,0,51945,Port to dealer,False,Available,5TDZSKFC1RS127090,Plaza Toyota,NY
2024,Limited AWD,Blueprint,51945,54864,0,51945,Port to dealer,True,,5TDZSKFC1RS127266,Toyota of Seattle,WA
2024,Limited AWD,Predawn Gray Mica,51945,55515,0,51945,Port to dealer,True,,5TDZSKFC1RS127283,Hartford Toyota,CT
2024,Limited AWD,Wind Chill Pearl,51945,53640,0,51945,Port to dealer,False,DealerHold,5TDZSKFC1RS127459,Envision Toyota of Norwalk,CA
2024,Limited AWD,Sunset Bronze Mica,51945,56734,0,51945,Port to dealer,False,DealerHold,5TDZSKFC1RS127560,Burnsville Toyota,MN
2024,Limited AWD,Wind Chill Pearl,51945,54525,0,51945,Port to dealer,False,,5TDZSKFC1RS127607,Claremont Toyota,CA
2024,Limited AWD,Predawn Gray Mica,51945,54100,4079,56024,Port to dealer,False,Available,5TDZSKFC1RS127736,Toyota of Huntington Beach,CA
2024,Limited AWD,Predawn Gray Mica,51945,53734,0,51945,Port to dealer,False,,5TDZSKFC1RS127946,Toyota of Hackensack,NJ
2024,Limited AWD,Midnight Black Metallic,51945,55980,0,51945,Port to dealer,False,DealerHold,5TDZSKFC1RS128319,Advantage Toyota,NY
2024,Limited AWD,Wind Chill Pearl,51945,56219,0,51945,Port to dealer,False,,5TDZSKFC1RS128322,Santa Margarita Toyota,CA
2024,Limited AWD,Wind Chill Pearl,51945,56315,3117,55062,Factory to port,True,DealerHold,5TDZSKFC1RS12L654,Norm Reeves Toyota San Diego,CA
2024,Limited AWD,Wind Chill Pearl,51945,54558,0,51945,Factory to port,False,,5TDZSKFC1RS12L704,Toyota of Glendale,CA
2024,Limited AWD,Midnight Black Metallic,51945,54095,0,51945,Factory to port,True,Available,5TDZSKFC1RS12M786,Steet Toyota,NY
2024,Limited AWD,Wind Chill Pearl,51945,56594,0,51945,Factory to port,True,DealerHold,5TDZSKFC1RS13L858,Doxon Toyota,WA
2024,Limited AWD,Midnight Black Metallic,51945,57227,0,51945,Factory to port,False,DealerHold,5TDZSKFC1RS13M024,Team Toyota,IN
2024,Limited AWD,Midnight Black Metallic,51945,54319,0,51945,Factory to port,False,,5TDZSKFC1RS13M654,Claremont Toyota,CA
2024,Limited AWD,Predawn Gray Mica,51945,53904,3974,55919,Factory to port,False,,5TDZSKFC1RS14C466,Claremont Toyota,CA
2024,Limited AWD,Cypress,51945,55915,0,51945,Factory to port,False,,5TDZSKFC1RS14C869,Stephen Wade Toyota,UT
2024,Limited AWD,Midnight Black Metallic,51945,53875,0,51945,Factory to port,False,,5TDZSKFC1RS14D200,Prestige Toyota of Ramsey,NJ
2024,Limited AWD,Predawn Gray Mica,51945,53600,0,51945,Factory to port,False,DealerHold,5TDZSKFC1RS15D483,Steet Toyota of Johnstown-Gloversville,NY
2024,Limited AWD,Predawn Gray Mica,51945,53625,0,51945,Factory to port,False,DealerHold,5TDZSKFC1RS15D743,Interstate Toyota,NY
2024,Limited AWD,Wind Chill Pearl,51945,57028,0,51945,Factory to port,False,DealerHold,5TDZSKFC1RS15D774,Madera Toyota,CA
2024,Limited AWD,Celestial Silver Metallic,51945,55073,2495,54440,Factory to port,False,,5TDZSKFC1RS15E102,Toyota of Orange,CA
2024,Limited AWD,Predawn Gray Mica,51945,54100,1798,53743,Factory to port,False,,5TDZSKFC1RS15E276,Toyota of Portland on Broadway,OR
2024,Limited AWD,Wind Chill Pearl,51945,54684,0,51945,Factory to port,False,,5TDZSKFC1RS16C944,Torrington Toyota,CT
2024,Limited AWD,Predawn Gray Mica,51945,55518,1274,53219,Factory to port,True,DealerHold,5TDZSKFC1RS16D821,Tom Wood Toyota,IN
2024,Limited AWD,Wind Chill Pearl,51945,54025,0,51945,Port to dealer,False,DealerHold,5TDZSKFC2RS126109,DCH Freehold Toyota,NJ
2024,Limited AWD,Wind Chill Pearl,51945,55815,0,51945,At dealer,False,DealerHold,5TDZSKFC2RS126353,Paul Miller Toyota of West Caldwell,NJ
2024,Limited AWD,Midnight Black Metallic,51945,55515,0,51945,At dealer,False,DealerHold,5TDZSKFC2RS126398,Penn Toyota,NY
2024,Limited AWD,Celestial Silver Metallic,51945,54000,0,51945,At dealer,False,,5TDZSKFC2RS126465,"Glen Motors, Inc.",NJ
2024,Limited AWD,Wind Chill Pearl,51945,56608,0,51945,Port to dealer,False,Available,5TDZSKFC2RS126644,Big Two Toyota of Chandler,AZ
2024,Limited AWD,Predawn Gray Mica,51945,54133,0,51945,Port to dealer,False,DealerHold,5TDZSKFC2RS126868,Manhattan Beach Toyota,CA
2024,Limited AWD,Blueprint,51945,56469,0,51945,Port to dealer,False,Available,5TDZSKFC2RS126966,Lewis Toyota of Dodge City,KS
2024,Limited AWD,Blueprint,51945,55730,0,51945,Port to dealer,True,DealerHold,5TDZSKFC2RS126983,Balise Toyota,MA
2024,Limited AWD,Wind Chill Pearl,51945,54558,0,51945,Port to dealer,False,DealerHold,5TDZSKFC2RS127079,Manhattan Beach Toyota,CA
2024,Limited AWD,Wind Chill Pearl,51945,55054,0,51945,Port to dealer,False,DealerHold,5TDZSKFC2RS127096,Edmark Toyota,ID
2024,Limited AWD,Predawn Gray Mica,51945,55674,0,51945,Port to dealer,True,,5TDZSKFC2RS127213,One Toyota of Oakland,CA
2024,Limited AWD,Wind Chill Pearl,51945,54119,2494,54439,Port to dealer,False,DealerHold,5TDZSKFC2RS127924,Envision Toyota of West Covina,CA
2024,Limited AWD,Predawn Gray Mica,51945,54699,0,51945,Port to dealer,False,DealerHold,5TDZSKFC2RS128121,Five Star Toyota,WA
2024,Limited AWD,Celestial Silver Metallic,51945,54634,0,51945,Port to dealer,True,DealerHold,5TDZSKFC2RS128149,Toyota of Gladstone,OR
2024,Limited AWD,Wind Chill Pearl,51945,54179,0,51945,Port to dealer,False,,5TDZSKFC2RS128314,Santa Margarita Toyota,CA
2024,Limited AWD,Midnight Black Metallic,51945,53859,0,51945,Port to dealer,False,,5TDZSKFC2RS128345,Hillside Toyota,NY
2024,Limited AWD,Celestial Silver Metallic,51945,54319,0,51945,Factory to port,False,,5TDZSKFC2RS12M439,Claremont Toyota,CA
2024,Limited AWD,Celestial Silver Metallic,51945,54319,0,51945,Factory to port,False,,5TDZSKFC2RS13M646,Claremont Toyota,CA
2024,Limited AWD,Midnight Black Metallic,51945,53815,0,51945,Factory to port,False,DealerHold,5TDZSKFC2RS15C973,Smithtown Toyota,NY
2024,Limited AWD,Predawn Gray Mica,51945,53625,0,51945,Factory to port,False,DealerHold,5TDZSKFC2RS15D430,Interstate Toyota,NY
2024,Limited AWD,Wind Chill Pearl,51945,54115,0,51945,Factory to port,False,DealerHold,5TDZSKFC2RS16C774,Westbury Toyota,NY
