Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41851,0,36845,Factory to port,True,DealerHold,4T1KZ1AK2RU102955,Toyota of Greensboro,NC
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,42457,0,36845,Factory to port,False,Available,4T1KZ1AK2RU102972,Toyota of Cedar Park,TX
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,36102,0,33485,Port to dealer,False,DealerHold,4T1KZ1AK2RU102986,Right Toyota,AZ
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,36984,0,33485,Port to dealer,True,DealerHold,4T1KZ1AK2RU103006,West Coast Toyota of Long Beach,CA
2024,XSE V6 FWD,Midnight Black Metallic,36845,40702,1595,38440,Port to dealer,False,,4T1KZ1AK2RU103040,Findlay Toyota,NV
2024,XSE V6 FWD,Predawn Gray Mica,36845,40238,0,36845,Port to dealer,False,,4T1KZ1AK2RU103054,AutoNation Toyota Tempe,AZ
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,37539,0,33485,Port to dealer,False,DealerHold,4T1KZ1AK2RU103068,Madera Toyota,CA
2024,XSE V6 FWD,Predawn Gray Mica,36845,41165,0,36845,Port to dealer,False,Available,4T1KZ1AK2RU103071,First Team Toyota,VA
2024,XSE V6 FWD,Reservoir Blue,36845,41331,2190,39035,Port to dealer,False,,4T1KZ1AK2RU103099,Sansone Toyota,NJ
2024,XSE V6 FWD,Wind Chill Pearl,36845,41062,0,36845,Port to dealer,False,,4T1KZ1AK2RU103118,Mechanicsville Toyota,VA
2024,TRD FWD,Midnight Black Metallic,33485,35327,0,33485,Port to dealer,False,DealerHold,4T1KZ1AK2RU103121,Anderson Toyota,AZ
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,36102,0,33485,Port to dealer,False,Available,4T1KZ1AK2RU103135,Earnhardt Toyota,AZ
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,41923,2379,39224,Factory to port,False,DealerHold,4T1KZ1AK2RU103149,Gullo Toyota of Conroe,TX
2024,XSE V6 FWD,Ice Edge,36845,40482,0,36845,Port to dealer,False,Available,4T1KZ1AK2RU103166,Right Toyota,AZ
2024,XSE V6 FWD,Wind Chill Pearl,36845,41383,0,36845,Factory to port,False,Available,4T1KZ1AK2RU103183,Doc's Toyota,MS
2024,XSE V6 FWD,Reservoir Blue,36845,40661,0,36845,Port to dealer,False,Available,4T1KZ1AK2RU103197,Toyota of Orange,CA
2024,XSE V6 FWD,Supersonic Red,36845,40385,0,36845,Port to dealer,False,,4T1KZ1AK2RU103202,Capitol Toyota of Salem,OR
2024,XSE V6 FWD,Predawn Gray Mica,36845,40691,0,36845,Port to dealer,False,,4T1KZ1AK2RU103233,Brent Brown Toyota,UT
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,40260,0,36845,Factory to port,False,DealerHold,4T1KZ1AK2RU12F737,Capital Toyota,TN
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37456,0,33485,Factory to port,False,DealerHold,4T1KZ1AK2RU12G063,Tom Pappas Toyota,MO
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37692,0,33485,Factory to port,False,Available,4T1KZ1AK2RU13A629,Hubert Vester Toyota of Wilson,NC
2024,XSE V6 FWD,Midnight Black Metallic,36845,40642,1595,38440,Factory to port,False,,4T1KZ1AK2RU13A744,Findlay Toyota,NV
2024,XSE V6 FWD,Predawn Gray Mica,36845,38543,0,36845,Factory to port,False,,4T1KZ1AK2RU13A758,Joseph Toyota of Cincinnati,OH
2024,XSE V6 FWD,Supersonic Red,36845,41017,0,36845,Factory to port,False,,4T1KZ1AK2RU13B490,Foothills Toyota,WA
2024,XSE V6 FWD,Reservoir Blue,36845,39421,0,36845,Factory to port,False,,4T1KZ1AK2RU13B571,Joseph Airport Toyota,OH
2024,TRD FWD,Midnight Black Metallic,33485,37192,0,33485,Factory to port,False,Available,4T1KZ1AK2RU13B831,Mark Jacobson Toyota,NC
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,38410,0,33485,Factory to port,False,DealerHold,4T1KZ1AK2RU13B862,Lowe Toyota of Warner Robins,GA
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,39029,0,33485,Factory to port,False,Available,4T1KZ1AK2RU13D028,Cobb County Toyota,GA
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,38330,0,33485,Factory to port,False,Available,4T1KZ1AK2RU13D174,Pitts Toyota,GA
2024,XSE V6 FWD,Wind Chill Pearl,36845,42131,0,36845,Factory to port,False,Available,4T1KZ1AK2RU13D403,Lone Star Toyota of Lewisville,TX
2024,XSE V6 FWD,Ice Edge,36845,40921,1595,38440,Factory to port,False,,4T1KZ1AK2RU13E762,Findlay Toyota,NV
2024,XSE V6 FWD,Supersonic Red,36845,41735,798,37643,Factory to port,False,,4T1KZ1AK2RU13E860,Toyota of Tacoma,WA
2024,XSE V6 FWD,Wind Chill Pearl,36845,38968,0,36845,Factory to port,False,,4T1KZ1AK2RU13F071,Legends Toyota,KS
2024,TRD FWD,Midnight Black Metallic,33485,37961,0,33485,Factory to port,False,Available,4T1KZ1AK2RU13F152,World Toyota,GA
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,39113,0,36845,Factory to port,False,,4T1KZ1AK2RU14A478,Claremont Toyota,CA
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,35822,0,33485,Factory to port,True,Available,4T1KZ1AK2RU14A903,Avondale Toyota,AZ
2024,TRD FWD,Midnight Black Metallic,33485,35327,0,33485,Factory to port,True,DealerHold,4T1KZ1AK2RU14B016,"Stapp Interstate Toyota, Inc.",CO
2024,TRD FWD,Midnight Black Metallic,33485,37511,0,33485,Factory to port,False,Available,4T1KZ1AK2RU14C621,Jim Hudson Toyota,SC
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37443,0,33485,Factory to port,False,Available,4T1KZ1AK2RU14E093,Cloninger Toyota,NC
2024,XSE V6 FWD,Wind Chill Pearl,36845,40859,0,36845,Factory to port,False,,4T1KZ1AK2RU14E269,Carlson Toyota,MN
2024,XSE V6 FWD,Wind Chill Pearl,36845,41128,1595,38440,Factory to port,False,,4T1KZ1AK2RU14E336,Findlay Toyota,NV
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37861,0,33485,Factory to port,False,Available,4T1KZ1AK2RU15B089,Beaver Toyota of Cumming,GA
2024,XSE V6 FWD,Supersonic Red,36845,41038,0,36845,Factory to port,False,,4T1KZ1AK2RU15B495,Rodland Toyota,WA
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41468,495,37340,Factory to port,False,,4T1KZ1AK2RU15C744,Waldorf Toyota,MD
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,39969,0,36845,Factory to port,False,Available,4T1KZ1AK2RU15C792,Rocky Mount Toyota,NC
2024,XSE V6 FWD,Supersonic Red,36845,42769,1899,38744,Factory to port,False,,4T1KZ1AK2RU15C808,Wolfchase Toyota,TN
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40629,0,36845,Factory to port,False,,4T1KZ1AK2RU15C842,Findlay Toyota Flagstaff,AZ
2024,TRD FWD,Midnight Black Metallic,33485,37661,0,33485,Factory to port,False,Available,4T1KZ1AK2RU15D439,World Toyota,GA
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,38560,0,33485,Factory to port,False,Available,4T1KZ1AK2RU15D442,Cobb County Toyota,GA
2024,XSE V6 FWD,Ice Edge,36845,40259,0,36845,Factory to port,False,,4T1KZ1AK2RU15D814,AutoNation Toyota Leesburg,VA
2024,TRD FWD,Midnight Black Metallic,33485,36493,0,33485,Factory to port,False,Available,4T1KZ1AK2RU15F322,LaGrange Toyota,GA
2024,XSE V6 FWD,Wind Chill Pearl,36845,40684,499,37344,At dealer,False,Available,4T1KZ1AK3RU089097,Toyota of Portland on Broadway,OR
2024,XSE V6 FWD,Reservoir Blue,36845,40611,499,37344,At dealer,False,,4T1KZ1AK3RU092887,Toyota of Portland on Broadway,OR
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41908,0,36845,At dealer,False,Available,4T1KZ1AK3RU093487,Toyota of Southern Maryland,MD
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,42277,0,36845,At dealer,False,Available,4T1KZ1AK3RU094350,Oak Lawn Toyota,IL
2024,XSE V6 FWD,Wind Chill Pearl,36845,41582,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU094655,Dick Hannah Toyota,WA
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41963,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU095157,Thornhill Toyota,WV
2024,XSE V6 FWD,Celestial Silver Metallic,36845,41105,0,36845,At dealer,False,,4T1KZ1AK3RU095496,Maplewood Toyota,MN
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,40634,0,36845,At dealer,False,,4T1KZ1AK3RU096101,Tony Divino Toyota,UT
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41313,0,36845,At dealer,False,Available,4T1KZ1AK3RU097538,Del Toyota,PA
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,40460,0,36845,At dealer,False,Available,4T1KZ1AK3RU097703,Burnsville Toyota,MN
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,40460,0,36845,At dealer,False,,4T1KZ1AK3RU097930,Burnsville Toyota,MN
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40633,0,36845,At dealer,False,,4T1KZ1AK3RU098088,Bredemann Toyota,IL
2024,XSE V6 FWD,Wind Chill Pearl,36845,40999,0,36845,At dealer,False,,4T1KZ1AK3RU098785,Heritage Toyota Catonsville,MD
2024,XSE V6 FWD,Reservoir Blue,36845,40932,0,36845,At dealer,False,Available,4T1KZ1AK3RU099113,DARCARS Toyota,MD
2024,XSE V6 FWD,Supersonic Red,36845,42597,0,36845,At dealer,False,,4T1KZ1AK3RU099127,I-5 Toyota,WA
2024,XSE V6 FWD,Celestial Silver Metallic,36845,41136,0,36845,At dealer,False,Available,4T1KZ1AK3RU099371,Baierl Toyota,PA
2024,XSE V6 FWD,Wind Chill Pearl,36845,40913,0,36845,At dealer,False,,4T1KZ1AK3RU099502,Heritage Toyota Owings Mills,MD
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,40744,0,36845,At dealer,False,,4T1KZ1AK3RU099581,Holman Toyota,NJ
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40707,0,36845,At dealer,False,,4T1KZ1AK3RU099614,Ardmore Toyota,PA
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40259,0,36845,At dealer,False,,4T1KZ1AK3RU099872,Rudy Luther Toyota,MN
2024,XSE V6 FWD,Wind Chill Pearl,36845,41191,0,36845,At dealer,False,,4T1KZ1AK3RU100048,Toyota of Gladstone,OR
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,42355,0,36845,At dealer,False,Available,4T1KZ1AK3RU100311,Galaxy Toyota,NJ
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41059,0,36845,At dealer,False,,4T1KZ1AK3RU100342,Dolan Toyota,NV
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41891,0,36845,At dealer,False,,4T1KZ1AK3RU100504,Checkered Flag Toyota,VA
2024,XSE V6 FWD,Wind Chill Pearl,36845,40684,0,36845,At dealer,False,,4T1KZ1AK3RU100566,Peterson Toyota,ID
2024,XSE V6 FWD,Supersonic Red,36845,40912,2098,38943,At dealer,False,DealerHold,4T1KZ1AK3RU100700,Toyota of Surprise,AZ
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41284,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU100731,Heritage Toyota Owings Mills,MD
2024,XSE V6 FWD,Reservoir Blue,36845,40658,0,36845,At dealer,False,Available,4T1KZ1AK3RU100745,Faulkner Toyota,PA
2024,XSE V6 FWD,Celestial Silver Metallic,36845,41105,0,36845,At dealer,False,,4T1KZ1AK3RU100776,Rudy Luther Toyota,MN
2024,XSE V6 FWD,Wind Chill Pearl,36845,41062,0,36845,At dealer,False,,4T1KZ1AK3RU100812,Ron Tonkin Toyota,OR
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41313,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU100860,Del Toyota,PA
2024,XSE V6 FWD,Ice Edge,36845,40812,0,36845,At dealer,False,,4T1KZ1AK3RU101099,Toyota of Puyallup,WA
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,39388,0,36845,At dealer,False,,4T1KZ1AK3RU101152,Toyota of Anaheim,CA
2024,XSE V6 FWD,Ice Edge,36845,39960,1298,38143,At dealer,False,DealerHold,4T1KZ1AK3RU101166,Toyota of Kirkland,WA
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,42109,0,36845,At dealer,False,Available,4T1KZ1AK3RU101328,Lithia Toyota of Odessa,TX
2024,XSE V6 FWD,Predawn Gray Mica,36845,40259,0,36845,At dealer,False,,4T1KZ1AK3RU101409,Toyota of Hackensack,NJ
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40259,0,36845,At dealer,False,,4T1KZ1AK3RU101474,Brian Bemis Toyota of DeKalb,IL
2024,XSE V6 FWD,Reservoir Blue,36845,40487,0,36845,At dealer,False,,4T1KZ1AK3RU101541,Brent Brown Toyota,UT
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,42790,2605,39450,At dealer,False,Available,4T1KZ1AK3RU101569,Toyota of Pharr,TX
2024,TRD FWD,Midnight Black Metallic,33485,35008,0,33485,At dealer,False,,4T1KZ1AK3RU101636,Precision Toyota of Tucson,AZ
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41184,0,36845,At dealer,False,,4T1KZ1AK3RU101670,San Francisco Toyota,CA
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,41253,0,36845,At dealer,False,,4T1KZ1AK3RU101717,"Pedersen Toyota, Ltd.",CO
2024,XSE V6 FWD,Ice Edge,36845,40702,0,36845,At dealer,False,Available,4T1KZ1AK3RU101765,Damian Lillard Toyota,OR
2024,XSE V6 FWD,Ice Edge,36845,40259,0,36845,At dealer,False,,4T1KZ1AK3RU101846,Toyota of Puyallup,WA
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,42990,1495,38340,At dealer,False,Available,4T1KZ1AK3RU101877,Sterling McCall Toyota,TX
2024,XSE V6 FWD,Supersonic Red,36845,40684,0,36845,At dealer,False,,4T1KZ1AK3RU101913,Peterson Toyota,ID
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,43049,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU101927,Mike Johnson's Hickory Toyota,NC
2024,XSE V6 FWD,Ice Edge,36845,40788,0,36845,At dealer,False,,4T1KZ1AK3RU101944,Wilsonville Toyota,OR
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41184,0,36845,At dealer,False,,4T1KZ1AK3RU101958,San Francisco Toyota,CA
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,37458,0,33485,At dealer,True,Available,4T1KZ1AK3RU101961,Findlay Toyota Flagstaff,AZ
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,41257,0,36845,At dealer,False,,4T1KZ1AK3RU101975,Avondale Toyota,AZ
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,40461,0,36845,At dealer,False,,4T1KZ1AK3RU101989,AutoNation Toyota Cerritos,CA
2024,XSE V6 FWD,Wind Chill Pearl,36845,42290,0,36845,At dealer,False,Available,4T1KZ1AK3RU102057,Vandergriff Toyota,TX
2024,XSE V6 FWD,Wind Chill Pearl,36845,39557,0,36845,At dealer,False,,4T1KZ1AK3RU102091,Toyota of Escondido,CA
2024,XSE V6 FWD,Celestial Silver Metallic,36845,39960,0,36845,At dealer,True,Available,4T1KZ1AK3RU102124,Smithtown Toyota,NY
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,35943,1695,35180,At dealer,False,DealerHold,4T1KZ1AK3RU102141,Anderson Toyota,AZ
2024,XSE V6 FWD,Cavalry Blue,36845,41207,2190,39035,At dealer,False,,4T1KZ1AK3RU102155,Sansone Toyota,NJ
2024,XSE V6 FWD,Wind Chill Pearl,36845,41107,0,36845,At dealer,False,,4T1KZ1AK3RU102172,Atlantic Toyota,NY
2024,TRD FWD,Midnight Black Metallic,33485,35008,0,33485,At dealer,False,,4T1KZ1AK3RU102205,Precision Toyota of Tucson,AZ
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40259,0,36845,At dealer,False,Available,4T1KZ1AK3RU102219,Centennial Toyota,NV
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,37389,0,33485,Port to dealer,False,DealerHold,4T1KZ1AK3RU102222,Peterson Toyota,ID
2024,XSE V6 FWD,Predawn Gray Mica,36845,39810,2295,39140,At dealer,False,,4T1KZ1AK3RU102236,Desert Toyota of Tucson,AZ
2024,TRD FWD,Midnight Black Metallic,33485,35718,0,33485,At dealer,False,Available,4T1KZ1AK3RU102270,Kirk Toyota,MS
2024,XSE V6 FWD,Reservoir Blue,36845,40259,0,36845,At dealer,False,,4T1KZ1AK3RU102298,Walser Bloomington Toyota,MN
2024,XSE V6 FWD,Reservoir Blue,36845,40109,0,36845,At dealer,False,Available,4T1KZ1AK3RU102317,Mountain States Toyota,CO
2024,XSE V6 FWD,Midnight Black Metallic,36845,41466,0,36845,At dealer,False,Available,4T1KZ1AK3RU102348,AutoNation Toyota South Austin,TX
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37342,0,33485,At dealer,False,,4T1KZ1AK3RU102365,Price Toyota,DE
2024,XSE V6 FWD,Ice Edge,36845,40307,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU102379,Precision Toyota of Tucson,AZ
2024,XSE V6 FWD,Predawn Gray Mica,36845,41766,0,36845,At dealer,False,Available,4T1KZ1AK3RU102382,Alamo Toyota,TX
2024,XSE V6 FWD,Predawn Gray Mica,36845,40862,0,36845,At dealer,False,,4T1KZ1AK3RU102415,Heritage Toyota Catonsville,MD
2024,XSE V6 FWD,Wind Chill Pearl,36845,41308,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU102446,Toyota of Midland,TX
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40733,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU102463,Toyota of Southern Maryland,MD
2024,XSE V6 FWD,Predawn Gray Mica,36845,41256,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU102480,John Roberts Toyota,TN
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,42226,0,36845,At dealer,False,,4T1KZ1AK3RU102494,Toyota West,OH
2024,XSE V6 FWD,Reservoir Blue,36845,40259,0,36845,Factory to port,False,DealerHold,4T1KZ1AK3RU102513,"Molle Toyota, Inc.",MO
2024,XSE V6 FWD,Predawn Gray Mica,36845,40697,0,36845,At dealer,False,,4T1KZ1AK3RU102527,DARCARS Toyota of Frederick,MD
2024,XSE V6 FWD,Wind Chill Pearl,36845,42490,799,37644,Factory to port,False,Available,4T1KZ1AK3RU102544,Toyota of Killeen,TX
2024,XSE V6 FWD,Ice Edge,36845,40788,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU102561,Passport Toyota,MD
2024,XSE V6 FWD,Reservoir Blue,36845,39096,0,36845,At dealer,False,,4T1KZ1AK3RU102592,Westbury Toyota,NY
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,41762,0,36845,Port to dealer,False,,4T1KZ1AK3RU102608,Auburn Toyota,CA
2024,XSE V6 FWD,Celestial Silver Metallic,36845,38612,0,36845,At dealer,False,,4T1KZ1AK3RU102611,Tom Pappas Toyota,MO
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37692,0,33485,At dealer,False,Available,4T1KZ1AK3RU102625,Toyota of Fort Walton Beach,FL
2024,XSE V6 FWD,Predawn Gray Mica,36845,40792,1595,38440,Port to dealer,False,,4T1KZ1AK3RU102642,Findlay Toyota,NV
2024,XSE V6 FWD,Celestial Silver Metallic,36845,38543,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU102690,Hendrick Toyota Merriam,KS
2024,XSE V6 FWD,Wind Chill Pearl,36845,42490,0,36845,Factory to port,False,DealerHold,4T1KZ1AK3RU102706,Toyota of Denton,TX
2024,XSE V6 FWD,Cavalry Blue,36845,38612,0,36845,At dealer,False,Available,4T1KZ1AK3RU102723,Twin City Toyota,MO
2024,XSE V6 FWD,Midnight Black Metallic,36845,41766,1875,38720,Factory to port,False,DealerHold,4T1KZ1AK3RU102737,Red McCombs Toyota,TX
2024,XSE V6 FWD,Midnight Black Metallic,36845,41865,1895,38740,Factory to port,False,DealerHold,4T1KZ1AK3RU102740,Don McGill Toyota,TX
2024,XSE V6 FWD,Ice Edge,36845,40109,0,36845,Port to dealer,True,DealerHold,4T1KZ1AK3RU102754,Mountain States Toyota,CO
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41377,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU102768,Bill Wright Toyota,CA
2024,TRD FWD,Midnight Black Metallic,33485,35918,799,34284,Factory to port,True,Available,4T1KZ1AK3RU102785,Toyota of Killeen,TX
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41184,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU102799,Antioch Toyota,CA
2024,TRD FWD,Midnight Black Metallic,33485,37192,0,33485,At dealer,False,DealerHold,4T1KZ1AK3RU102804,Bryan Easler Toyota,NC
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37861,0,33485,Factory to port,False,Available,4T1KZ1AK3RU102821,Florence Toyota,SC
2024,XSE V6 FWD,Celestial Silver Metallic,36845,38612,0,36845,At dealer,False,,4T1KZ1AK3RU102897,Tom Pappas Toyota,MO
2024,XSE V6 FWD,Ice Edge,36845,38389,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU102933,"Molle Toyota, Inc.",MO
2024,TRD FWD,Midnight Black Metallic,33485,37361,0,33485,Factory to port,False,Available,4T1KZ1AK3RU102947,Toyota of Rock Hill,SC
2024,XSE V6 FWD,Predawn Gray Mica,36845,40564,0,36845,At dealer,False,DealerHold,4T1KZ1AK3RU102964,Carver Toyota of Columbus,IN
2024,XSE V6 FWD,Celestial Silver Metallic with Midnight Black Metallic roof,36845,40635,0,36845,Factory to port,False,Available,4T1KZ1AK3RU102978,Coggin Toyota at the Avenues,FL
2024,TRD FWD,Midnight Black Metallic,33485,35718,1795,35280,Factory to port,True,Available,4T1KZ1AK3RU102981,Universal Toyota,TX
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37188,0,33485,Port to dealer,False,DealerHold,4T1KZ1AK3RU102995,Team Toyota of Glen Mills,PA
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37364,0,33485,Factory to port,False,Available,4T1KZ1AK3RU103046,Franklin Toyota,GA
2024,XSE V6 FWD,Reservoir Blue,36845,38389,0,36845,Port to dealer,False,,4T1KZ1AK3RU103063,Toyota of Hackensack,NJ
2024,XSE V6 FWD,Predawn Gray Mica,36845,40439,0,36845,Port to dealer,False,,4T1KZ1AK3RU103077,Sloane Toyota of Glenside,PA
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,37090,0,33485,Port to dealer,False,DealerHold,4T1KZ1AK3RU103094,Dan Cava's Toyota World,WV
2024,XSE V6 FWD,Reservoir Blue,36845,40934,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU103113,Toyota of York,PA
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,42691,0,36845,Factory to port,False,Available,4T1KZ1AK3RU103127,AutoNation Toyota Corpus Christi,TX
2024,XSE V6 FWD,Predawn Gray Mica,36845,41165,0,36845,Port to dealer,False,Available,4T1KZ1AK3RU103144,First Team Toyota,VA
2024,XSE V6 FWD,Ice Edge,36845,41865,0,36845,Factory to port,True,Available,4T1KZ1AK3RU103158,Vandergriff Toyota,TX
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,41607,0,36845,Port to dealer,False,DealerHold,4T1KZ1AK3RU103161,Freeway Toyota of Hanford,CA
2024,XSE V6 FWD,Supersonic Red with Midnight Black Metallic roof,36845,42691,1795,38640,Factory to port,True,Available,4T1KZ1AK3RU103175,Universal Toyota,TX
2024,XSE V6 FWD,Midnight Black Metallic,36845,38374,1790,38635,Port to dealer,False,,4T1KZ1AK3RU103189,Liberty Toyota,NJ
2024,XSE V6 FWD,Reservoir Blue,36845,40637,0,36845,Port to dealer,False,,4T1KZ1AK3RU103208,Mechanicsville Toyota,VA
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,37342,0,33485,Port to dealer,True,DealerHold,4T1KZ1AK3RU103211,Toyota of Glendora,CA
2024,XSE V6 FWD,Reservoir Blue,36845,40259,0,36845,Port to dealer,False,,4T1KZ1AK3RU103225,Peterson Toyota,ID
2024,TRD FWD,Underground with Midnight Black Metallic roof,33485,36744,0,33485,Factory to port,False,DealerHold,4T1KZ1AK3RU13A526,Stokes Toyota Hilton Head,SC
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,39468,0,36845,Factory to port,False,,4T1KZ1AK3RU13A834,Watermark Toyota,KY
2024,XSE V6 FWD,Cavalry Blue,36845,39405,399,37244,Factory to port,False,,4T1KZ1AK3RU13B675,Bommarito Toyota,MO
2024,XSE V6 FWD,Supersonic Red,36845,41067,1595,38440,Factory to port,False,,4T1KZ1AK3RU13D281,Findlay Toyota,NV
2024,XSE V6 FWD,Predawn Gray Mica,36845,41865,895,37740,Factory to port,False,Available,4T1KZ1AK3RU13D331,Jim Norton Toyota of Oklahoma City,OK
2024,TRD FWD,Wind Chill Pearl with Midnight Black Metallic roof,33485,37389,0,33485,Factory to port,False,,4T1KZ1AK3RU13E687,Stevens Creek Toyota,CA
2024,XSE V6 FWD,Celestial Silver Metallic,36845,40658,0,36845,Factory to port,True,DealerHold,4T1KZ1AK3RU13E902,Lancaster Toyota,PA
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,39443,0,36845,Factory to port,False,,4T1KZ1AK3RU13F094,Toyota of Bowling Green,KY
2024,XSE V6 FWD,Supersonic Red,36845,40385,0,36845,Factory to port,False,,4T1KZ1AK3RU14A506,Toyota of Olympia,WA
2024,XSE V6 FWD,Wind Chill Pearl with Midnight Black Metallic roof,36845,40230,0,36845,Factory to port,False,Available,4T1KZ1AK3RU14A621,Mike Johnson's Hickory Toyota,NC
2024,XSE V6 FWD,Wind Chill Pearl,36845,40977,1595,38440,Factory to port,False,,4T1KZ1AK3RU14A683,Findlay Toyota,NV
2024,TRD FWD,Midnight Black Metallic,33485,37361,0,33485,Factory to port,False,Available,4T1KZ1AK3RU14A912,Cherokee County Toyota,GA
2024,TRD FWD,Midnight Black Metallic,33485,36864,0,33485,Factory to port,False,Available,4T1KZ1AK3RU14B865,Rocky Mount Toyota,NC
