ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-14T00:00:00.000Z,2024,S AWD,Sonic Silver,28220,30269,0,28220,At dealer,False,Available,7MUFBABG0RV036419,AutoNation Toyota Weston,FL
2024-05-16,2024,XSE AWD,Blue Crush Metallic,31405,34294,0,31405,Port to dealer,False,,7MUFBABG0RV036436,Toyota of Escondido,CA
2024-05-14T00:00:00.000Z,2024,S AWD,Wind Chill Pearl,28220,30414,0,28220,At dealer,False,Available,7MUFBABG0RV036453,Hall Toyota Elizabeth City,NC
2024-05-19,2024,SE AWD,Celestite,29540,33149,0,29540,Port to dealer,True,DealerHold,7MUFBABG0RV036467,Classic Toyota,OH
2024-05-22,2024,XSE AWD,Barcelona Red Metallic/Jet Black roof,31405,36944,0,31405,Port to dealer,False,,7MUFBABG0RV036484,AutoNation Toyota Cerritos,CA
2024-05-23,2024,SE AWD,Jet Black,29540,32763,0,29540,Port to dealer,False,,7MUFBABG0RV036503,Conicelli Toyota of Springfield,PA
2024-05-24,2024,XSE AWD,Blue Crush Metallic,31405,34779,0,31405,Port to dealer,False,DealerHold,7MUFBABG0RV036520,Vancouver Toyota,WA
2024-05-21,2024,SE AWD,Wind Chill Pearl,29540,34088,2098,31638,Port to dealer,False,,7MUFBABG0RV036565,Toyota of Surprise,AZ
2024-06-07,2024,XSE AWD,Wind Chill Pearl,31405,36728,0,31405,Port to dealer,False,,7MUFBABG0RV036579,Frank Fletcher Toyota,MO
2024-05-07T00:00:00.000Z,2024,XSE AWD,Blue Crush Metallic,31405,36025,0,31405,At dealer,False,Available,7MUFBABG0RV036582,Toyota of Dallas,TX
2024-05-10T00:00:00.000Z,2024,Nightshade AWD,Jet Black,30465,33476,0,30465,Factory to port,False,Available,7MUFBABG0RV036596,Classic Toyota,TX
2024-05-08,2024,SE AWD,Sonic Silver,29540,32557,1978,31518,At dealer,False,,7MUFBABG0RV036615,Chuck Hutton Toyota,TN
2024-05-23,2024,SE AWD,Sonic Silver,29540,32754,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV036629,Royal Moore Toyota,OR
2024-05-13T00:00:00.000Z,2024,XSE AWD,Celestite,31405,35352,0,31405,At dealer,False,Available,7MUFBABG0RV036677,Ed Morse Delray Toyota,FL
2024-05-10T00:00:00.000Z,2024,SE AWD,Celestite,29540,33180,0,29540,Factory to port,False,Available,7MUFBABG0RV036694,Toyota of Pharr,TX
2024-05-17,2024,XSE AWD,Jet Black,31405,36278,3974,35379,Port to dealer,False,,7MUFBABG0RV036713,Claremont Toyota,CA
2024-05-13T00:00:00.000Z,2024,SE AWD,Wind Chill Pearl,29540,32083,0,29540,At dealer,False,Available,7MUFBABG0RV036744,Seminole Toyota,FL
2024-05-22,2024,SE AWD,Sonic Silver,29540,33587,3570,33110,Port to dealer,False,,7MUFBABG0RV036758,Gateway Toyota,NJ
2024-05-28,2024,XSE AWD,Blue Crush Metallic,31405,34005,0,31405,Port to dealer,False,DealerHold,7MUFBABG0RV036775,Titus-Will Toyota,WA
2024-05-28,2024,SE AWD,Sonic Silver,29540,32274,0,29540,Port to dealer,True,DealerHold,7MUFBABG0RV036789,Inver Grove Toyota,MN
