ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-03-15,2024,Platinum 4x4,Wind Chill Pearl,76865,81383,0,76865,At dealer,False,Available,7SVAAABA6RX033320,Lia Toyota of Rockland,NY
2024-03-04T00:00:00.000Z,2024,Limited 4x4,Celestial Silver Metallic,70675,75767,2895,73570,At dealer,False,Available,7SVAAABA6RX033382,Jim Norton Toyota,OK
2024-03-15,2024,Limited 4x4,Celestial Silver Metallic,70675,76815,0,70675,At dealer,False,DealerHold,7SVAAABA6RX033575,Mountain States Toyota,CO
2024-03-18,2024,SR5 4x4,Midnight Black Metallic,64275,69410,798,65073,At dealer,False,,7SVAAABA6RX033611,Toyota of Tacoma,WA
2024-03-08,2024,Platinum 4x4,Wind Chill Pearl,76865,83953,0,76865,At dealer,False,,7SVAAABA6RX033673,Russ Darrow Toyota,WI
2024-03-22,2024,Limited 4x4,Celestial Silver Metallic,70675,77253,0,70675,At dealer,False,Available,7SVAAABA6RX033690,Koch 33 Toyota,PA
2024-03-08,2024,Limited 4x4,Wind Chill Pearl,70675,75423,0,70675,At dealer,False,DealerHold,7SVAAABA6RX033754,Toyota of North Hollywood,CA
2024-03-15,2024,Limited 4x4,Wind Chill Pearl,70675,75723,0,70675,At dealer,False,DealerHold,7SVAAABA6RX033768,Sloane Toyota of Malvern,PA
2024-03-19T00:00:00.000Z,2024,Capstone 4x4,Midnight Black Metallic,81265,84950,0,81265,At dealer,False,Available,7SVAAABA6RX033821,Serra Toyota of Decatur,AL
2024-03-20T00:00:00.000Z,2024,Platinum 4x4,Midnight Black Metallic,76865,81476,0,76865,At dealer,False,DealerHold,7SVAAABA6RX033835,Toyota of Greensboro,NC
2024-03-21,2024,Capstone 4x4,Magnetic Gray Metallic,81265,85537,0,81265,At dealer,False,DealerHold,7SVAAABA6RX033883,Pohanka Toyota of Salisbury,MD
2024-03-11T00:00:00.000Z,2024,Capstone 4x4,Wind Chill Pearl,81265,86260,0,81265,At dealer,True,Available,7SVAAABA6RX033897,Shottenkirk Toyota Weatherford,TX
2024-03-22,2024,Limited 4x4,Lunar Rock,70675,75498,0,70675,At dealer,False,,7SVAAABA6RX033933,Summit Toyota of Akron,OH
2024-03-15,2024,Limited 4x4,Blueprint,70675,74663,0,70675,At dealer,False,,7SVAAABA6RX033950,Tracy Toyota,CA
2024-03-19,2024,TRD Pro 4x4,Terra,79110,82055,0,79110,At dealer,False,,7SVAAABA6RX034001,McGee Toyota of Dudley,MA
2024-03-21,2024,Capstone 4x4,Supersonic Red,81265,84480,0,81265,At dealer,False,Available,7SVAAABA6RX034015,AutoNation Toyota Tempe,AZ
2024-03-28,2024,TRD Pro 4x4,Midnight Black Metallic,79110,81975,0,79110,At dealer,False,DealerHold,7SVAAABA6RX034063,Lee Toyota,ME
2024-03-25,2024,SR5 4x4,Magnetic Gray Metallic,64275,69633,0,64275,At dealer,False,Available,7SVAAABA6RX034094,White River Toyota,VT
2024-03-23,2024,Limited 4x4,Smoked Mesquite,70675,77173,0,70675,At dealer,False,,7SVAAABA6RX034113,Kolar Toyota,MN
2024-03-25T00:00:00.000Z,2024,SR5 4x4,Ice Cap,64275,73329,0,64275,At dealer,False,Available,7SVAAABA6RX034127,Lowe Toyota of Warner Robins,GA
2024-03-15,2024,Capstone 4x4,Magnetic Gray Metallic,81265,84055,6785,88050,At dealer,False,,7SVAAABA6RX034144,Berge Toyota,AZ
2024-03-29,2024,SR5 4x4,Ice Cap,64275,72048,0,64275,At dealer,False,,7SVAAABA6RX034189,Nucar Toyota of Norwood,MA
2024-03-29,2024,TRD Pro 4x4,Ice Cap,79110,82949,0,79110,At dealer,False,DealerHold,7SVAAABA6RX034211,Toyota of Escondido,CA
2024-03-25,2024,Platinum 4x4,Lunar Rock,76865,81983,0,76865,At dealer,True,DealerHold,7SVAAABA6RX034242,International Toyota,WI
2024-04-12,2024,Limited 4x4,Midnight Black Metallic,70675,75587,0,70675,Port to dealer,True,DealerHold,7SVAAABA6RX034256,Toyota of Scranton,PA
2024-03-26,2024,Capstone 4x4,Wind Chill Pearl,81265,85173,299,81564,At dealer,False,,7SVAAABA6RX034337,Team Toyota,PA
2024-04-04,2024,SR5 4x4,Lunar Rock,64275,70013,0,64275,Port to dealer,False,DealerHold,7SVAAABA6RX034354,Lithia Toyota,OR
2024-03-29,2024,Capstone 4x4,Magnetic Gray Metallic,81265,84427,1595,82860,At dealer,False,,7SVAAABA6RX034368,Findlay Toyota,NV
2024-03-27,2024,TRD Pro 4x4,Terra,79110,81325,0,79110,At dealer,False,Available,7SVAAABA6RX034399,Hansel Toyota,CA
2024-04-09,2024,Limited 4x4,Wind Chill Pearl,70675,74893,0,70675,Port to dealer,False,,7SVAAABA6RX034449,Western Slope Toyota,CO
2024-03-30,2024,Platinum 4x4,Midnight Black Metallic,76865,81073,0,76865,At dealer,False,Available,7SVAAABA6RX034483,Carlson Toyota,MN
2024-03-28,2024,TRD Pro 4x4,Magnetic Gray Metallic,79110,82985,0,79110,At dealer,False,DealerHold,7SVAAABA6RX034516,Peterson Toyota,ID
