ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-06-24,2024,L FWD,Wind Chill Pearl,23860,25924,0,23860,Port to dealer,False,,7MUAAAAG2RV096071,Hansel Toyota,CA
2024-06-18T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25629,0,23860,Factory to port,False,Available,7MUAAAAG2RV096149,AutoNation Toyota Winter Park,FL
2024-06-26T00:00:00.000Z,2024,L FWD,Jet Black,23860,26407,0,23860,Factory to port,False,,7MUAAAAG2RV096619,Atlanta Toyota,GA
2024-07-01,2024,L FWD,Wind Chill Pearl,23860,26344,0,23860,Port to dealer,False,,7MUAAAAG2RV096622,Toyota of Morristown,NJ
2024-06-26T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25629,0,23860,Factory to port,False,Available,7MUAAAAG2RV22B414,Seminole Toyota,FL
2024-06-30,2024,L FWD,Sonic Silver,23860,25874,0,23860,Factory to port,False,,7MUAAAAG2RV23A405,Elk Grove Toyota,CA
2024-06-24T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26157,0,23860,Factory to port,False,Available,7MUAAAAG2RV23A498,Marietta Toyota,GA
2024-07-08,2024,L FWD,Wind Chill Pearl,23860,26517,0,23860,Factory to port,True,DealerHold,7MUAAAAG2RV23A811,Toyota Carlsbad,CA
2024-06-15,2024,L FWD,Wind Chill Pearl,23860,26229,0,23860,Factory to port,False,Available,7MUAAAAG2RV23A968,Roberts Toyota,TN
2024-06-30T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25988,0,23860,Factory to port,False,Available,7MUAAAAG2RV23B294,Toyota of Deerfield Beach,FL
2024-06-30T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG2RV23B313,Headquarter Toyota,FL
2024-06-26T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG2RV23B344,Hendrick Toyota North Charleston,SC
2024-06-30T00:00:00.000Z,2024,L FWD,Jet Black,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG2RV23B358,Toyota of Clermont,FL
2024-06-26T00:00:00.000Z,2024,L FWD,Celestite,23860,25917,0,23860,Factory to port,False,Available,7MUAAAAG2RV23B361,Griffin Toyota,NC
2024-06-17,2024,L FWD,Wind Chill Pearl,23860,25924,0,23860,Factory to port,False,,7MUAAAAG2RV23B845,Toyota of Gallatin,TN
2024-07-03T00:00:00.000Z,2024,L FWD,Celestite,23860,25909,0,23860,Factory to port,False,Available,7MUAAAAG2RV24A447,Kendall Toyota,FL
2024-06-24,2024,L FWD,Sonic Silver,23860,26213,1978,25838,Factory to port,False,Available,7MUAAAAG2RV24A450,Chuck Hutton Toyota,TN
