ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-09-26,2024,XLE FWD,Wind Chill Pearl,43070,45924,1495,44565,Port to dealer,False,Available,JTMAAAAA2RA044569,Envision Toyota of Norwalk,CA
2024-09-26,2024,XLE FWD,Black,43070,44965,0,43070,Port to dealer,False,,JTMAAAAA2RA044619,Culver City Toyota,CA
2024-09-26,2024,Limited FWD,Heavy Metal,47180,50594,4119,51299,Port to dealer,False,,JTMAAAAA2RA044622,Claremont Toyota,CA
2024-10-06T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47553,0,43070,Factory to port,False,Available,JTMAAAAA2RA044667,Fred Haas Toyota World,TX
2024-09-13,2024,XLE FWD,Heavy Metal,43070,46317,1793,44863,Port to dealer,False,,JTMAAAAA2RA044670,DCH Toyota of Oxnard,CA
2024-10-22T00:00:00.000Z,2024,XLE FWD,Supersonic Red,43070,46552,1495,44565,Factory to port,False,Available,JTMAAAAA2RA045298,Toyota of Fort Worth,TX
2024-10-11,2024,XLE FWD,Black,43070,45808,0,43070,Factory to port,False,,JTMAAAAA2RA045429,AutoNation Toyota Cerritos,CA
2024-10-29T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,46552,0,43070,Factory to port,False,Available,JTMAAAAA2RA045589,Robbins Toyota,TX
2024-10-18,2024,XLE FWD,Black,43070,46023,0,43070,Factory to port,False,,JTMAAAAA2RA046080,Manhattan Beach Toyota,CA
2024-10-18,2024,XLE FWD,Elemental Silver Metallic,43070,46293,0,43070,Factory to port,False,,JTMAAAAA2RA046435,Dublin Toyota,CA
2024-10-29,2024,XLE FWD,Wind Chill Pearl,43070,46947,499,43569,Factory to port,False,,JTMAAAAA2RA046578,Toyota San Luis Obispo,CA
2024-10-26,2024,XLE FWD,Heavy Metal,43070,45390,0,43070,Factory to port,False,,JTMAAAAA2RA046581,Culver City Toyota,CA
2024-10-18,2024,XLE FWD,Black,43070,45364,0,43070,Factory to port,False,,JTMAAAAA2RA046614,One Toyota of Oakland,CA
2024-10-26,2024,XLE FWD,Heavy Metal,43070,45879,0,43070,Factory to port,False,,JTMAAAAA2RA046712,Capistrano Valley Toyota,CA
2024-10-17,2024,XLE FWD,Elemental Silver Metallic,43070,45509,0,43070,Factory to port,False,,JTMAAAAA2RA046726,Toyota Marin,CA
2024-11-10,2024,XLE FWD,Elemental Silver Metallic,43070,46394,0,43070,Factory to port,False,,JTMAAAAA2RA046743,Joseph Airport Toyota,OH
