ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-09-22T04:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47403,0,45140,Factory to port,False,Available,JTNABAAE2RA014550,Bob Tyler Toyota,FL
Unknown,2024,Premium AWD,Heavy Metal,40320,42443,0,40320,Factory to port,False,Available,JTNABAAE2RA014564,Longo Toyota,CA
Unknown,2024,Premium AWD,Ice Cap,40320,42058,0,40320,Factory to port,False,,JTNABAAE2RA014600,Continental Toyota,IL
2024-08-30,2024,Core AWD,Supersonic Red,36500,40193,0,36500,Factory to port,False,,JTNABAAE2RA014614,Toyota of Massapequa,NY
Unknown,2024,Circuit Edition AWD,Ice Cap,45140,46703,0,45140,Factory to port,False,,JTNABAAE2RA014628,"Pedersen Toyota, Ltd.",CO
Unknown,2024,Premium AWD,Ice Cap,40320,42705,1390,41710,Factory to port,True,DealerHold,JTNABAAE2RA014645,Toyota of Redlands,CA
2024-09-03,2024,Core AWD,Ice Cap,36500,40099,0,36500,Factory to port,False,,JTNABAAE2RA014662,Paul Miller Toyota of West Caldwell,NJ
2024-08-26T00:00:00.000Z,2024,Premium AWD,Heavy Metal,40320,42993,1396,41716,Factory to port,False,Available,JTNABAAE2RA014693,Red McCombs Toyota,TX
Unknown,2024,Premium AWD,Ice Cap,40320,41879,0,40320,Factory to port,False,,JTNABAAE2RA014788,Big Two Toyota of Chandler,AZ
2024-08-28,2024,Core AWD,Black,36500,39199,0,36500,Factory to port,False,DealerHold,JTNABAAE2RA014791,Peterson Toyota,ID
2024-09-17,2024,Premium AWD,Black,40320,42039,0,40320,Factory to port,False,,JTNABAAE2RA014807,Camelback Toyota,AZ
2024-09-07,2024,Premium AWD,Ice Cap,40320,42380,0,40320,Factory to port,False,,JTNABAAE2RA014810,Toyota of Hollywood,CA
2024-10-02,2024,Premium AWD,Supersonic Red,40320,42299,0,40320,Factory to port,False,,JTNABAAE2RA014841,Corwin Toyota of Bellevue,NE
Unknown,2024,Premium AWD,Supersonic Red,40320,43094,2190,42510,Factory to port,False,,JTNABAAE3R129BU06,Sansone Toyota,NJ
Unknown,2024,Circuit Edition AWD,Blue Flame,45140,46748,0,45140,Factory to port,True,DealerHold,JTNABAAE3R129CE55,Le Mieux & Son Toyota,WI
2024-09-01T00:00:00.000Z,2024,Premium AWD,Black,40320,42768,699,41019,Factory to port,False,Available,JTNABAAE3R129DU80,Landers Toyota,AR
2024-02-07,2024,Premium AWD,Black,39920,41603,0,39920,At dealer,False,DealerHold,JTNABAAE3RA010104,DARCARS Toyota of Baltimore,MD
2024-02-08T00:00:00.000Z,2024,Premium AWD,Black,40320,42697,0,40320,At dealer,False,Available,JTNABAAE3RA010457,Carlock Toyota of Tupelo,MS
2024-04-12,2024,Premium AWD,Ice Cap,40320,42195,0,40320,At dealer,False,Available,JTNABAAE3RA011169,Holman Toyota,NJ
2024-06-12,2024,Circuit Edition AWD,Ice Cap,45140,46946,0,45140,At dealer,False,DealerHold,JTNABAAE3RA011768,Berglund Toyota,VA
